Initial_risk,Initial_fitness,Fitness_best_solution,Exec_time,N_asset,N_antibodies,N_threats,N_iterations,N_cms,k
128.02300777069834,98.44440132765037,6.353961008157116,3.163335084915161,20,20,20,100,400,6
112.43588544029932,79.19318967049207,5.033904614941325,3.133239507675171,20,20,20,100,400,6
121.92259395907077,88.15564920697095,6.198060382392409,4.601748943328857,20,20,20,100,400,6
131.60873006093993,105.27692003167664,5.234096909138634,3.2426602840423584,20,20,20,100,400,6
125.18288313191505,94.3645702282977,6.827663047109409,3.016281843185425,20,20,20,100,400,6
125.81211669723065,100.32214286482348,5.68227433858504,3.7489614486694336,20,20,20,100,400,6
118.68079628581512,81.572027231986,8.538783797387719,2.6896469593048096,20,20,20,100,400,6
119.80173599216104,85.95508783765703,6.9095516770201995,3.3207855224609375,20,20,20,100,400,6
126.75844600321734,96.51729161562389,5.514048579081305,3.822535514831543,20,20,20,100,400,6
119.87230515845549,91.13928634731138,8.31848118608038,4.850304841995239,20,20,20,100,400,6
128.55107940999304,104.87426247130522,5.338909274236661,3.6103334426879883,20,20,20,100,400,6
128.45937211109987,102.7095643929896,7.496527705898099,3.0498549938201904,20,20,20,100,400,6
125.95156572601817,100.03451720705648,8.006277324297598,3.0088162422180176,20,20,20,100,400,6
127.39417233158592,99.21247035408801,9.210938321781752,4.3335654735565186,20,20,20,100,400,6
126.68286391953016,97.33846036158712,4.455882633994955,3.99440598487854,20,20,20,100,400,6
123.10755456505117,92.79481054507639,8.520236701618517,3.3286852836608887,20,20,20,100,400,6
115.22824130854681,86.19198711865688,6.5232436831367595,3.69744610786438,20,20,20,100,400,6
125.70478490476663,98.93055105356694,6.703169783128767,3.6724817752838135,20,20,20,100,400,6
123.30108696182396,91.92543716112984,6.684725416688478,2.793529510498047,20,20,20,100,400,6
130.51273697528023,101.43206374921556,5.406579543534106,2.985755681991577,20,20,20,100,400,6
120.00836963125252,95.66513306690115,4.888641109108363,3.30794095993042,20,20,20,100,400,6
118.3435018279677,89.40156398168841,4.245027606525992,3.3851711750030518,20,20,20,100,400,6
125.60344258486826,102.62795928541262,6.526651067136514,3.268744707107544,20,20,20,100,400,6
126.90372761953165,92.84677815479033,4.761040918530723,2.7542426586151123,20,20,20,100,400,6
