Initial_risk,Initial_fitness,Fitness_best_solution,Exec_time,N_asset,N_antibodies,N_threats,N_iterations,N_cms,k
130.95882925134765,105.56960049985462,7.325701224660094,2.421522855758667,20,20,20,100,100,6
131.4992302873103,105.80319348529392,4.162255218361374,2.345761775970459,20,20,20,100,100,6
117.1928732714471,82.82917398071255,9.26698988637143,2.1053683757781982,20,20,20,100,100,6
129.28572694352505,102.30576861235775,7.0019132175244465,2.0236175060272217,20,20,20,100,100,6
130.1392682267961,103.38252187974246,9.288753272283058,2.284888505935669,20,20,20,100,100,6
122.46777671908676,88.52824368261844,7.429000742740813,1.9228243827819824,20,20,20,100,100,6
126.73672704693577,99.78201156850623,7.473229511729272,2.8722879886627197,20,20,20,100,100,6
123.68740016377251,93.17131124986734,5.4126289621090535,2.140793561935425,20,20,20,100,100,6
130.32082605021444,105.0005266250562,8.901822725461269,2.225083112716675,20,20,20,100,100,6
131.68748325452316,106.99754655440768,8.461058580341158,2.4110758304595947,20,20,20,100,100,6
127.80597968996095,97.87536856815679,7.396768045533957,1.9787371158599854,20,20,20,100,100,6
127.83459538120677,100.1153847119826,8.558371930519016,2.4434657096862793,20,20,20,100,100,6
129.03359280351435,105.8066887529289,8.413816090751352,2.2928333282470703,20,20,20,100,100,6
116.17031631424098,80.34214995608002,5.914629629470673,1.6615893840789795,20,20,20,100,100,6
124.4207470647672,95.08417121172072,8.123563239141104,2.1811654567718506,20,20,20,100,100,6
121.08646012039843,88.05893886403626,4.074269391222855,1.9906413555145264,20,20,20,100,100,6
128.31648638245952,100.05531781523983,7.369069517885074,2.380601167678833,20,20,20,100,100,6
121.28202876748064,90.49311287860122,7.875597706074371,1.748354196548462,20,20,20,100,100,6
125.21150990699984,99.10672235338264,6.0901849769680805,1.8700296878814697,20,20,20,100,100,6
122.60020092184027,98.12757745748691,7.314952776607976,1.9637486934661865,20,20,20,100,100,6
122.25473021319442,83.75060811807097,8.511279186183508,1.8490219116210938,20,20,20,100,100,6
127.02837933089285,95.45821996393255,8.273085281608434,1.9786725044250488,20,20,20,100,100,6
120.20777825476506,81.6946147038128,7.693945133160926,1.714383840560913,20,20,20,100,100,6
115.23950296757445,86.02459995193406,7.425920226486195,2.220031261444092,20,20,20,100,100,6
122.69212635042355,97.93323778953223,11.200970433053397,2.107363700866699,20,20,20,100,100,6
116.04760767954812,88.17804186672338,9.529818610585627,1.917872428894043,20,20,20,100,100,6
124.6364067639325,94.44433737075369,8.029013840826197,2.2100870609283447,20,20,20,100,100,6
128.27064465743416,101.09231174366003,7.122519295931569,2.279871702194214,20,20,20,100,100,6
123.44830616058807,98.27538912746131,5.406750163093678,2.068312883377075,20,20,20,100,100,6
114.45487615160611,77.04637608020991,7.436237404119245,1.8421080112457275,20,20,20,100,100,6
117.61373449609161,87.30739604140157,9.093303391547629,2.119330644607544,20,20,20,100,100,6
129.1596176409852,98.0723881210863,7.249793737063274,1.9268436431884766,20,20,20,100,100,6
125.24545639806448,93.67142530120506,7.538000707639512,2.349684953689575,20,20,20,100,100,6
124.60738051735267,91.10397828479378,6.791803252120799,2.243037700653076,20,20,20,100,100,6
127.3075865232349,102.0659005151021,5.383740357284813,1.9168734550476074,20,20,20,100,100,6
125.45030593160892,90.91303947270168,5.543780073525639,2.4275388717651367,20,20,20,100,100,6
126.9577790696563,102.26960776391236,7.573185833679504,2.1472578048706055,20,20,20,100,100,6
127.34510276096486,95.33162781440589,7.943723131825402,2.6060309410095215,20,20,20,100,100,6
120.51719225144896,89.296630343648,6.4032208295019295,1.9737563133239746,20,20,20,100,100,6
116.18076559018495,83.0349646431756,6.191181867791705,1.6715612411499023,20,20,20,100,100,6
124.18439794536873,96.85372090658733,7.242603817410012,1.9128856658935547,20,20,20,100,100,6
129.87911640199374,100.68017297038348,7.87859682293963,2.019599199295044,20,20,20,100,100,6
123.87642109924391,90.57316090879439,6.47601529488049,2.1093571186065674,20,20,20,100,100,6
120.83290526895462,90.21439259838348,9.311907474944904,1.912853479385376,20,20,20,100,100,6
114.2463621611735,77.77204475355066,7.152810170406218,2.0176031589508057,20,20,20,100,100,6
121.33157897239086,85.305320032658,5.70728990814286,1.9039430618286133,20,20,20,100,100,6
121.25884883938045,92.01985659742928,8.799075170219991,2.1293044090270996,20,20,20,100,100,6
118.97848182901566,84.3650660635476,9.633484407722268,2.174100637435913,20,20,20,100,100,6
