Initial_risk,Initial_fitness,Fitness_best_solution,Exec_time,N_asset,N_antibodies,N_threats,N_iterations,N_cms,k
0,0,7.551637527761481,94.83524370193481,20,30,20,1000,1000,10
0,0,5.931512664950217,112.21285200119019,20,30,20,1000,1000,10
0,0,5.112159233647981,107.65565252304077,20,30,20,1000,1000,10
0,0,6.185081685265764,104.17867493629456,20,30,20,1000,1000,10
0,0,5.645760534809597,98.79769277572632,20,30,20,1000,1000,10
0,0,4.411353105998926,100.12196636199951,20,30,20,1000,1000,10
0,0,5.069684011175984,106.43333172798157,20,30,20,1000,1000,10
0,0,4.530169092914007,96.14684629440308,20,30,20,1000,1000,10
0,0,9.623845481162073,94.42442178726196,20,30,20,1000,1000,10
0,0,7.493360293255918,90.26512503623962,20,30,20,1000,1000,10
0,0,6.219110944042514,94.43129253387451,20,30,20,1000,1000,10
0,0,5.495740454321391,105.38487458229065,20,30,20,1000,1000,10
0,0,8.210600873325312,96.17965579032898,20,30,20,1000,1000,10
0,0,5.985779459588903,92.58035278320312,20,30,20,1000,1000,10
0,0,8.037543583268821,100.38049054145813,20,30,20,1000,1000,10
0,0,6.2821969970787,84.71339821815491,20,30,20,1000,1000,10
0,0,4.769753402452341,101.09920763969421,20,30,20,1000,1000,10
0,0,5.039674451409459,89.31924343109131,20,30,20,1000,1000,10
0,0,5.963813578157741,75.74223470687866,20,30,20,1000,1000,10
0,0,4.497581539201394,96.74421739578247,20,30,20,1000,1000,10
0,0,4.713380645049252,87.92980074882507,20,30,20,1000,1000,10
0,0,7.342333547357875,91.264151096344,20,30,20,1000,1000,10
0,0,6.668422630102173,99.77764892578125,20,30,20,1000,1000,10
0,0,7.285196250925173,104.66153120994568,20,30,20,1000,1000,10
0,0,2.9294184698647356,99.21276092529297,20,30,20,1000,1000,10
0,0,5.044591125375899,103.05933094024658,20,30,20,1000,1000,10
0,0,5.4947789335131185,81.87995767593384,20,30,20,1000,1000,10
0,0,4.733370858720075,100.37748718261719,20,30,20,1000,1000,10
0,0,4.886904401788167,89.25745630264282,20,30,20,1000,1000,10
0,0,5.938082249853153,90.69793128967285,20,30,20,1000,1000,10
0,0,8.849234977413762,76.6908586025238,20,30,20,1000,1000,10
0,0,3.585826955772,92.88058948516846,20,30,20,1000,1000,10
0,0,4.7863587836312,80.92793297767639,20,30,20,1000,1000,10
0,0,4.1978741752927675,91.82577252388,20,30,20,1000,1000,10
0,0,5.878267400237468,103.57523155212402,20,30,20,1000,1000,10
0,0,5.354888788363964,101.81207275390625,20,30,20,1000,1000,10
0,0,2.9494078548950124,87.42215299606323,20,30,20,1000,1000,10
0,0,5.281163314966119,111.10983371734619,20,30,20,1000,1000,10
0,0,3.4513692560314224,99.11909008026123,20,30,20,1000,1000,10
0,0,6.557851816264952,86.8412721157074,20,30,20,1000,1000,10
0,0,7.403989222626876,88.07131934165955,20,30,20,1000,1000,10
0,0,4.075015593994262,103.6300916671753,20,30,20,1000,1000,10
0,0,6.195501302308468,91.64836883544922,20,30,20,1000,1000,10
0,0,6.711016246462144,75.36317801475525,20,30,20,1000,1000,10
0,0,3.0513831341849293,98.96878838539124,20,30,20,1000,1000,10
0,0,7.663242892125617,86.92199778556824,20,30,20,1000,1000,10
0,0,5.118646525764785,99.883455991745,20,30,20,1000,1000,10
0,0,4.776241566687199,97.33666825294495,20,30,20,1000,1000,10
0,0,3.5273384160436656,76.68937659263611,20,30,20,1000,1000,10
0,0,4.80356422738765,106.07644057273865,20,30,20,1000,1000,10
0,0,5.233047231317568,94.23898434638977,20,30,20,1000,1000,10
0,0,4.325805238442855,88.17868828773499,20,30,20,1000,1000,10
0,0,8.089901871993801,81.53002381324768,20,30,20,1000,1000,10
0,0,6.3167023187422755,86.37000465393066,20,30,20,1000,1000,10
0,0,5.541508795665915,96.34853768348694,20,30,20,1000,1000,10
0,0,5.333503902975424,107.1963403224945,20,30,20,1000,1000,10
0,0,6.783897874025369,87.62565970420837,20,30,20,1000,1000,10
0,0,4.525081854875843,94.92119288444519,20,30,20,1000,1000,10
0,0,5.016236171352333,85.13817596435547,20,30,20,1000,1000,10
0,0,4.325293821804754,85.79584908485413,20,30,20,1000,1000,10
0,0,3.7527024515619414,96.19825720787048,20,30,20,1000,1000,10
0,0,6.549589770111704,98.83032011985779,20,30,20,1000,1000,10
0,0,5.232656808153068,93.9237802028656,20,30,20,1000,1000,10
0,0,8.485919050910091,103.42438507080078,20,30,20,1000,1000,10
0,0,4.551815644046872,82.09448599815369,20,30,20,1000,1000,10
0,0,4.836487498109391,89.63679456710815,20,30,20,1000,1000,10
0,0,5.771160973382054,83.31818270683289,20,30,20,1000,1000,10
0,0,4.155320241436672,97.20804977416992,20,30,20,1000,1000,10
0,0,8.120159216322762,83.07233500480652,20,30,20,1000,1000,10
0,0,4.02472736282626,91.86753416061401,20,30,20,1000,1000,10
0,0,4.412337016566841,95.42007255554199,20,30,20,1000,1000,10
0,0,5.398468402483996,102.02729296684265,20,30,20,1000,1000,10
0,0,4.253879177442026,100.67571520805359,20,30,20,1000,1000,10
0,0,5.146064075951809,90.70359873771667,20,30,20,1000,1000,10
0,0,4.837362381996092,102.8852789402008,20,30,20,1000,1000,10
0,0,4.984026033857319,98.1664228439331,20,30,20,1000,1000,10
0,0,6.04770720923999,91.23599195480347,20,30,20,1000,1000,10
0,0,7.318856563052854,93.19775819778442,20,30,20,1000,1000,10
0,0,6.959426269620996,98.17039918899536,20,30,20,1000,1000,10
0,0,6.899169173234184,93.76396656036377,20,30,20,1000,1000,10
0,0,5.979754108189411,90.82656216621399,20,30,20,1000,1000,10
0,0,4.952191404362511,95.03529572486877,20,30,20,1000,1000,10
0,0,6.1060669433164465,102.81291341781616,20,30,20,1000,1000,10
0,0,5.453454732852931,96.49459838867188,20,30,20,1000,1000,10
0,0,6.176296775906395,90.18906044960022,20,30,20,1000,1000,10
0,0,5.107592530951798,84.73768353462219,20,30,20,1000,1000,10
0,0,6.956660393586401,93.99158215522766,20,30,20,1000,1000,10
0,0,8.477147056326368,90.2592101097107,20,30,20,1000,1000,10
0,0,7.2454481031282665,87.73640441894531,20,30,20,1000,1000,10
0,0,8.353227743504567,93.65966129302979,20,30,20,1000,1000,10
0,0,6.223254951646399,96.79520320892334,20,30,20,1000,1000,10
0,0,5.288114441575239,94.43483853340149,20,30,20,1000,1000,10
0,0,3.7819008495012927,95.9932599067688,20,30,20,1000,1000,10
0,0,5.323849810412451,86.33558750152588,20,30,20,1000,1000,10
0,0,5.414716735883738,78.78272438049316,20,30,20,1000,1000,10
0,0,4.396990171412283,84.62465739250183,20,30,20,1000,1000,10
0,0,6.597830658202392,85.90480160713196,20,30,20,1000,1000,10
0,0,8.776984992109211,96.43105459213257,20,30,20,1000,1000,10
0,0,3.4928162623576897,83.54683899879456,20,30,20,1000,1000,10
0,0,4.398736166069044,94.49551153182983,20,30,20,1000,1000,10
