Initial_risk,Fitness_best_solution,Exec_time,N_asset,N_antibodies,N_threats,N_iterations,N_cms,k
1857.9360437583196,11.68037450144152,2.110517978668213,20,30,20,100,100,10
1440.2397815008628,13.904054664392456,1.509685754776001,20,30,20,100,100,10
1442.3425039027131,16.077136311105875,2.0686094760894775,20,30,20,100,100,10
1749.1235827019093,11.503228771656268,1.784419059753418,20,30,20,100,100,10
1489.0290487732732,11.100062564549194,1.6565907001495361,20,30,20,100,100,10
1642.2857642439021,11.13029229715697,1.6856088638305664,20,30,20,100,100,10
1825.2546806932514,7.969140190816468,2.151675224304199,20,30,20,100,100,10
1639.072603622921,15.645872586884515,1.9984161853790283,20,30,20,100,100,10
1653.2805907651302,8.93589010647323,2.411367177963257,20,30,20,100,100,10
1798.4015289138215,13.225492645547874,2.058345317840576,20,30,20,100,100,10
1650.6388344333172,9.580899690180454,2.2366621494293213,20,30,20,100,100,10
1549.8267101866902,14.327130111823271,1.5695183277130127,20,30,20,100,100,10
1759.1521300409615,10.157165265224984,2.330676317214966,20,30,20,100,100,10
1421.2717228868526,9.41415508546962,1.568345546722412,20,30,20,100,100,10
1693.1270923918103,12.275003790490114,1.8488452434539795,20,30,20,100,100,10
1571.3902141828237,14.188911873239991,1.9320580959320068,20,30,20,100,100,10
1429.4745759007853,9.960953656764664,1.8257486820220947,20,30,20,100,100,10
1679.3708255192628,10.221621941158833,2.1475629806518555,20,30,20,100,100,10
1468.4789536530664,13.36610339377458,2.2280306816101074,20,30,20,100,100,10
1788.308345062116,8.905482501569706,2.6283600330352783,20,30,20,100,100,10
1722.4538963369666,10.756908526132941,2.455745220184326,20,30,20,100,100,10
1646.5020965309538,10.637934096691179,1.8218812942504883,20,30,20,100,100,10
1574.2307624902458,11.993351948726154,2.2150747776031494,20,30,20,100,100,10
1641.1296338769157,7.140636193958633,1.8958969116210938,20,30,20,100,100,10
1708.3991703436357,11.173102947252728,2.0784096717834473,20,30,20,100,100,10
1460.0373993357418,15.42677048855225,1.7941985130310059,20,30,20,100,100,10
1650.946105064124,10.387884720023527,1.946824073791504,20,30,20,100,100,10
1620.6122938839835,11.133962810605688,1.9857234954833984,20,30,20,100,100,10
1605.7821965438577,9.242017202828478,1.989685297012329,20,30,20,100,100,10
1652.4151039371955,10.80565893159438,1.9498164653778076,20,30,20,100,100,10
1817.0602592372209,8.859393540985872,2.0874152183532715,20,30,20,100,100,10
1388.7393114176386,12.243022806030329,1.5249934196472168,20,30,20,100,100,10
1764.6833988946203,14.61823278840269,2.236020088195801,20,30,20,100,100,10
1683.1087343793836,8.483690601335894,2.3696601390838623,20,30,20,100,100,10
1389.3674867823247,18.083810277071336,1.67152738571167,20,30,20,100,100,10
1639.5797900076616,9.43234385411151,2.0116217136383057,20,30,20,100,100,10
