Initial_risk,Initial_fitness,Fitness_best_solution,Exec_time,N_asset,N_antibodies,N_threats,N_iterations,N_cms,k
125.78018733901034,96.1449545747693,5.326648132998064,53.278523445129395,20,30,20,1000,100,10
111.74138312063921,75.8235810472709,8.20104212251475,44.40620422363281,20,30,20,1000,100,10
122.45738988119695,90.89986454666985,5.854312696896592,46.535839319229126,20,30,20,1000,100,10
117.20337637383415,81.49499903405942,8.519976583806335,46.42681622505188,20,30,20,1000,100,10
122.02170379732652,88.58886914916833,7.484304086017273,48.61014151573181,20,30,20,1000,100,10
124.64089679861857,96.23450559015639,6.8590207411212605,51.92336583137512,20,30,20,1000,100,10
129.06118253510374,98.50761470340422,6.106886911852882,46.78688097000122,20,30,20,1000,100,10
126.2323320428467,101.44552534715618,7.171542860453276,59.17690873146057,20,30,20,1000,100,10
126.65238837947656,97.84265276912285,6.364336271580668,50.129937171936035,20,30,20,1000,100,10
117.99195687549813,86.11715863180814,7.620101360211957,53.981674909591675,20,30,20,1000,100,10
124.27641392823382,87.89379429045358,5.254247375063466,45.18862771987915,20,30,20,1000,100,10
132.99561591850377,106.5505523298928,7.499187085948768,53.65064740180969,20,30,20,1000,100,10
123.73732242155879,95.36411964635963,6.278838529212802,48.085578203201294,20,30,20,1000,100,10
124.73152765866647,99.29129867202826,8.337058822539358,54.69991874694824,20,30,20,1000,100,10
119.61447754466312,91.2901679634532,4.519880781794038,53.041160583496094,20,30,20,1000,100,10
128.49677999851025,102.65772326892798,4.843789321591165,56.135907888412476,20,30,20,1000,100,10
125.00511295217413,103.48087482417401,6.9136977146240755,57.707677364349365,20,30,20,1000,100,10
121.33854941085417,92.32333545635476,6.768660152424871,52.7888240814209,20,30,20,1000,100,10
119.21488357510106,84.93310057356909,6.009475094119976,41.345404863357544,20,30,20,1000,100,10
126.27691628880369,97.4920397865763,5.022683722421988,56.8639349937439,20,30,20,1000,100,10
116.37573734477122,80.70715908143802,7.551218230071241,46.756896018981934,20,30,20,1000,100,10
122.71668650318632,93.44407861424492,8.567248213665582,48.90022540092468,20,30,20,1000,100,10
124.17756815335781,96.04701996181662,8.01048354202106,55.381104946136475,20,30,20,1000,100,10
118.36980409352735,89.87103601253747,6.576604182245256,52.85860586166382,20,30,20,1000,100,10
127.04341550185285,101.1706998552991,4.920345454595076,56.31755018234253,20,30,20,1000,100,10
122.65667750567343,97.5213238093148,5.848954354011913,59.982627391815186,20,30,20,1000,100,10
