Initial_risk,Initial_fitness,Fitness_best_solution,Exec_time,N_asset,N_antibodies,N_threats,N_iterations,N_cms,k
125.56521013388819,101.76714736985265,6.65848503853244,18.491197109222412,20,10,20,1000,100,3
120.36989674945515,86.54687457189675,7.76518163689732,15.812396764755249,20,10,20,1000,100,3
120.44673695607204,90.1274175403065,8.099258732111341,16.580237865447998,20,10,20,1000,100,3
129.92419543851184,100.67825354360075,6.835463870961746,15.632227659225464,20,10,20,1000,100,3
116.51380399421598,80.01858865106695,9.326896154810516,15.112432479858398,20,10,20,1000,100,3
126.61903418160155,94.2631073413665,5.293312132658929,15.611619472503662,20,10,20,1000,100,3
117.14937146905709,84.36471929806007,9.214702033298765,14.436230421066284,20,10,20,1000,100,3
121.85468586693634,91.04055236144836,5.405920084097463,16.415316343307495,20,10,20,1000,100,3
123.14277761767421,93.67223964055249,6.080992005386898,15.81061840057373,20,10,20,1000,100,3
114.768170612769,82.7457235937739,7.774429215494967,16.06858515739441,20,10,20,1000,100,3
120.69670573349327,89.25802412974483,9.602109759229123,15.994990587234497,20,10,20,1000,100,3
122.8169806046042,91.80208199667254,6.0054247606794755,15.1805739402771,20,10,20,1000,100,3
128.46686981366142,100.2500195233581,9.824181952935211,15.917914867401123,20,10,20,1000,100,3
126.3930482708854,100.77614732541241,6.609741363148456,16.08609175682068,20,10,20,1000,100,3
129.58311347619545,102.96903837712593,5.62213737815475,16.722681522369385,20,10,20,1000,100,3
131.0353159803274,112.01041374959463,7.304231523539531,23.102725982666016,20,10,20,1000,100,3
127.15793962666807,95.9075301856699,5.19992447224505,17.11493492126465,20,10,20,1000,100,3
118.5066467544043,90.02117033729252,6.09541653919877,17.2580246925354,20,10,20,1000,100,3
122.86391043214708,91.85766792126701,5.955497761957599,16.445929527282715,20,10,20,1000,100,3
116.09212493326201,81.8736818161744,7.5991285301979286,14.786437034606934,20,10,20,1000,100,3
124.11020119599337,97.10858816164755,7.0162422798729605,18.09785795211792,20,10,20,1000,100,3
127.36518911672917,104.49064733980069,6.766403523216711,18.74019193649292,20,10,20,1000,100,3
115.77556443033798,81.7170904851355,5.233667104021762,13.85283613204956,20,10,20,1000,100,3
119.18734901150924,92.58072097015722,5.68750837546699,18.116389989852905,20,10,20,1000,100,3
122.09319834307558,91.6371139226801,6.103681151747646,16.787439584732056,20,10,20,1000,100,3
127.59956201535554,101.33116219078974,9.420013685546802,19.084183931350708,20,10,20,1000,100,3
118.55691859422677,90.11991145335817,8.34279256720811,16.398619174957275,20,10,20,1000,100,3
122.2898597857114,95.88656401186061,5.2269882298827905,20.205084085464478,20,10,20,1000,100,3
121.15856485529712,87.6713840414892,7.965339735086463,17.268529415130615,20,10,20,1000,100,3
126.20653545780914,93.6500061439339,8.035588621108618,16.900402069091797,20,10,20,1000,100,3
123.6275607221474,99.86708455728224,6.076185349635611,17.513964414596558,20,10,20,1000,100,3
121.11575193202972,93.70636283443194,7.616402197758114,16.116125345230103,20,10,20,1000,100,3
125.63210090308465,97.34007438725257,10.758796933586382,16.927202701568604,20,10,20,1000,100,3
124.86207622154141,95.38819930009643,7.713614732771655,24.374655961990356,20,10,20,1000,100,3
121.90043529422873,90.1093523428573,6.69837788036879,18.139837503433228,20,10,20,1000,100,3
121.80159406729886,95.97741235237348,5.835824990764024,18.14185643196106,20,10,20,1000,100,3
129.78609027373201,105.78745266380226,8.803964807900744,17.15168571472168,20,10,20,1000,100,3
130.12021485530755,102.1331732605597,4.626062564484087,16.080129146575928,20,10,20,1000,100,3
116.76589478334812,89.76962687221605,6.054248862602724,17.727166414260864,20,10,20,1000,100,3
125.8218523539552,94.84698945829786,11.268220092641101,28.248459815979004,20,10,20,1000,100,3
128.29534436953853,107.90854575565913,5.517705191927464,20.291785955429077,20,10,20,1000,100,3
130.52660283745766,101.83633942563584,5.294872041855825,15.404577255249023,20,10,20,1000,100,3
120.02179683179145,83.73830848099884,8.867287664525183,14.485148668289185,20,10,20,1000,100,3
124.62851987460985,93.07086445107218,5.925455055393352,18.2093288898468,20,10,20,1000,100,3
127.98849535179893,99.77316686872713,5.074667416435415,15.859843015670776,20,10,20,1000,100,3
125.13934091484401,98.27279002279222,6.72363898440355,14.781460523605347,20,10,20,1000,100,3
126.22747696274672,95.33621761064843,4.472242574073459,18.12118172645569,20,10,20,1000,100,3
125.76936012181893,98.20074976105516,6.81777844831972,16.831976413726807,20,10,20,1000,100,3
114.78379208135706,74.00664345416317,5.736539406083077,10.585657119750977,20,10,20,1000,100,3
126.4270908732741,98.37691071714896,5.370816887829805,16.272099256515503,20,10,20,1000,100,3
130.78441005439853,103.72017746645409,6.099639967090724,16.678059816360474,20,10,20,1000,100,3
122.99665523826624,86.51316976371143,7.871003663918741,16.081982135772705,20,10,20,1000,100,3
112.22979880766366,76.33133244409227,7.490060932471583,12.645145654678345,20,10,20,1000,100,3
126.3426738456218,88.42833041350234,8.759236210728709,14.762541770935059,20,10,20,1000,100,3
127.61710028740232,97.16877362749628,4.243488076801507,14.352607011795044,20,10,20,1000,100,3
126.30788477361908,102.36455604473046,5.547879337473245,16.92135453224182,20,10,20,1000,100,3
124.278009042073,95.87773779200904,5.1042055758739675,18.627031326293945,20,10,20,1000,100,3
122.59150770865523,94.55380297661708,8.877211868506524,17.363983154296875,20,10,20,1000,100,3
121.1479177335067,88.16025408333552,7.006813824587547,16.93499183654785,20,10,20,1000,100,3
116.84909250494232,87.2101746748909,5.653981967331223,18.000558614730835,20,10,20,1000,100,3
121.73948534693596,92.53676513193571,7.166836965762256,14.67544674873352,20,10,20,1000,100,3
123.7281806308979,89.45799414661175,6.763953379121677,17.212565422058105,20,10,20,1000,100,3
127.95261965096775,104.92724569745862,5.905474647571134,20.036096334457397,20,10,20,1000,100,3
126.25264940934991,96.07914529885755,10.788315234892217,19.4738667011261,20,10,20,1000,100,3
127.29443202166982,95.1142006419007,5.41154806733797,17.326024770736694,20,10,20,1000,100,3
117.92216118064432,81.0321818020514,6.628530161255061,15.68508529663086,20,10,20,1000,100,3
121.24837697461896,89.13964460645167,5.59457515824898,16.02850890159607,20,10,20,1000,100,3
129.6274183685087,104.08631045032993,7.972222341039666,21.534356832504272,20,10,20,1000,100,3
122.80071438153607,94.19169203410307,5.693652916687717,17.059277057647705,20,10,20,1000,100,3
125.77234995543694,93.05169374157747,6.281032709138129,16.77523374557495,20,10,20,1000,100,3
119.57790822767167,90.79223659284997,5.497842362807079,17.25737977027893,20,10,20,1000,100,3
126.03340474953636,94.40471424478305,6.309517535075981,18.6301429271698,20,10,20,1000,100,3
122.12149247661476,92.70748128588508,6.866946534628711,16.88505506515503,20,10,20,1000,100,3
122.17739169123332,84.34040426820016,7.79923791659294,14.293353080749512,20,10,20,1000,100,3
127.65558623630547,108.27068547992151,8.085882987268558,21.92480206489563,20,10,20,1000,100,3
115.66422534731018,81.0941867625938,8.404377311585254,13.858397960662842,20,10,20,1000,100,3
121.02718566703584,95.99091136339803,7.599780436430606,17.603189706802368,20,10,20,1000,100,3
115.20935914073424,77.14166598558286,7.257451955508556,12.310309410095215,20,10,20,1000,100,3
121.7445036812959,88.84963269178246,9.22445295574368,13.91203761100769,20,10,20,1000,100,3
121.49456102227829,87.80901616083034,8.300388993651925,19.428353786468506,20,10,20,1000,100,3
126.29477860558471,97.43368268370575,7.632426670472819,19.17500925064087,20,10,20,1000,100,3
120.76665207063814,89.80522226254742,3.8465806816992587,24.759005069732666,20,10,20,1000,100,3
131.42085081971385,101.69195557504764,9.22804949359777,20.389480590820312,20,10,20,1000,100,3
120.68621559627297,88.39503661186292,5.851610146441266,15.635094404220581,20,10,20,1000,100,3
122.25406849798001,98.64726080311667,5.097515295325232,18.490875959396362,20,10,20,1000,100,3
125.4562806995172,97.58890403780299,7.527256816382838,18.786839962005615,20,10,20,1000,100,3
124.34572316512715,94.9073459376014,5.701736665824205,15.822576761245728,20,10,20,1000,100,3
