Initial_risk,Initial_fitness,Fitness_best_solution,Exec_time,N_asset,N_antibodies,N_threats,N_iterations,N_cms,k
119.17778857195022,93.104998803395,6.304333437621024,1.6775684356689453,20,10,20,100,400,3
124.93229867137032,100.05899245738902,7.056834873898117,1.4498693943023682,20,10,20,100,400,3
124.26976023578159,95.86696838567913,6.891665211726393,2.01906418800354,20,10,20,100,400,3
121.38051346437575,87.74277214864365,8.443065049110908,1.3749370574951172,20,10,20,100,400,3
121.45925679944538,87.98784349022748,8.09433189164225,1.3989672660827637,20,10,20,100,400,3
125.78598820513339,98.61925425002036,7.035929212138993,1.613903284072876,20,10,20,100,400,3
123.5157901986053,92.71721535970187,6.09408312516701,1.3682620525360107,20,10,20,100,400,3
126.93348420769229,97.42943013351979,6.08832934791869,1.6421465873718262,20,10,20,100,400,3
132.85390757298603,109.83976614728593,8.406029793013246,1.560124158859253,20,10,20,100,400,3
118.25350392933488,82.99920316320807,9.425450277220126,1.321523904800415,20,10,20,100,400,3
125.10287541073404,96.4980501159065,6.235286352410313,2.2761242389678955,20,10,20,100,400,3
118.37306594447139,86.90003908627818,7.018008194886961,2.280898094177246,20,10,20,100,400,3
109.70225840531225,70.4102711527623,9.005649611729943,1.4372563362121582,20,10,20,100,400,3
115.40622391450015,83.68563107379175,4.282905456931109,1.3987841606140137,20,10,20,100,400,3
115.00317870904712,85.90161477971266,5.2380933857009815,1.573747158050537,20,10,20,100,400,3
125.16864066539446,100.17040244276997,5.803071247079674,1.7480103969573975,20,10,20,100,400,3
127.06916364052906,96.35351070705963,6.261674406595972,1.9501018524169922,20,10,20,100,400,3
124.92616153708308,97.19135992926624,4.936030906512927,2.1858890056610107,20,10,20,100,400,3
126.94242518696782,100.10495846130016,6.684213568092195,1.7308063507080078,20,10,20,100,400,3
126.07759730319796,99.34122139582544,7.410790705810962,2.0246665477752686,20,10,20,100,400,3
123.44427138159483,93.12813834981208,4.864211605145908,1.5698974132537842,20,10,20,100,400,3
126.62992479068363,101.28537265855228,4.575605359738649,1.6674139499664307,20,10,20,100,400,3
128.4004766377895,99.75783909307445,7.980506068190158,1.5289220809936523,20,10,20,100,400,3
121.91346821956706,85.51773946827124,10.663808540596127,1.4354779720306396,20,10,20,100,400,3
127.92924881609798,102.7739103022856,5.25812830003462,1.5266516208648682,20,10,20,100,400,3
124.99195944841276,94.11973864471676,7.545459950879347,1.3671860694885254,20,10,20,100,400,3
124.11760565082386,101.15438169919123,8.78947040916093,1.7222602367401123,20,10,20,100,400,3
124.7270635047476,95.52316239180001,8.407781768809551,1.5558748245239258,20,10,20,100,400,3
125.0223859104548,94.14102491342254,5.406079100993914,1.9773352146148682,20,10,20,100,400,3
121.28782579777939,84.73437078340942,10.158202179301862,1.3484313488006592,20,10,20,100,400,3
122.61482359123306,94.93216125582535,3.601334240771303,1.5412445068359375,20,10,20,100,400,3
122.40215430220691,94.54332859680316,6.14802029432491,1.4713757038116455,20,10,20,100,400,3
128.6644383669274,99.7124906432364,7.0928921383576355,1.4328525066375732,20,10,20,100,400,3
115.51667907797477,77.42075752391617,6.5194867961820115,1.3041095733642578,20,10,20,100,400,3
134.473333767504,111.5531720816968,6.353961013033722,1.6794013977050781,20,10,20,100,400,3
128.13945840406373,101.05015562364339,5.277714668277124,1.9727272987365723,20,10,20,100,400,3
119.9760822819087,90.24663054223561,7.296294775025372,1.9148838520050049,20,10,20,100,400,3
133.99719840421713,103.70966916985046,6.594975303193799,1.7797298431396484,20,10,20,100,400,3
121.47068188314842,94.44338652070805,9.781840262410437,1.645836591720581,20,10,20,100,400,3
124.64100879946396,96.05728701795628,6.549157784267491,1.5913798809051514,20,10,20,100,400,3
123.09557020576027,88.87211815234329,9.901322329517845,1.5287623405456543,20,10,20,100,400,3
120.65189219681943,91.56735371105533,6.126587305941842,1.514526128768921,20,10,20,100,400,3
123.29543615331916,91.30933759816101,6.082390333349952,1.3858060836791992,20,10,20,100,400,3
124.33200367583183,95.55569766722877,7.249626645918495,1.433232307434082,20,10,20,100,400,3
133.0873518700581,106.59332320349603,8.197143657777255,1.5190844535827637,20,10,20,100,400,3
116.66349546241679,81.36816562516391,8.175944515950182,1.3475377559661865,20,10,20,100,400,3
121.10744429593821,78.89426842848219,7.746553263874997,1.595841407775879,20,10,20,100,400,3
121.25333499142305,90.17372462825458,4.223338843974512,1.6230652332305908,20,10,20,100,400,3
126.73554545198554,93.52501830344794,7.889231760909027,1.5323526859283447,20,10,20,100,400,3
114.83882970288327,78.40757749116511,8.532405628959355,1.3314363956451416,20,10,20,100,400,3
124.10208377697002,92.53254027341103,7.092040567068889,1.56878662109375,20,10,20,100,400,3
133.5912862980838,108.75521030066274,7.304587315646999,1.5828666687011719,20,10,20,100,400,3
109.4210821222647,75.27419217277964,6.759915624329057,1.3338286876678467,20,10,20,100,400,3
122.17736592337803,98.71099944715463,5.312763855190939,1.690800666809082,20,10,20,100,400,3
122.50628953431116,94.62429035731142,5.516888438193861,1.469611406326294,20,10,20,100,400,3
120.11709443662343,93.65655532109903,7.1316999050126135,1.8193652629852295,20,10,20,100,400,3
121.88172206510988,95.50319265016608,7.153262558313367,1.6044847965240479,20,10,20,100,400,3
120.7820191647786,90.835287376398,5.745861055207215,1.5784969329833984,20,10,20,100,400,3
120.91052294876874,95.20908983399825,8.375205262472692,1.5590031147003174,20,10,20,100,400,3
120.57352769838879,90.18936335687313,7.4923789824743,1.4996447563171387,20,10,20,100,400,3
123.16222076246775,91.10393048661437,7.76233281376162,1.424262523651123,20,10,20,100,400,3
125.60795031848022,103.19673624776901,7.9483541452856965,1.9314208030700684,20,10,20,100,400,3
119.79330066433859,86.97770484958542,7.133321699894434,1.3894784450531006,20,10,20,100,400,3
116.18181600184045,84.70059556259024,7.460562252027344,1.3879005908966064,20,10,20,100,400,3
124.39570255190986,91.32499880736725,5.025793211704265,1.8373818397521973,20,10,20,100,400,3
118.11781983630796,87.2334328332749,9.909805170510559,1.33247971534729,20,10,20,100,400,3
130.12367780961858,96.87712120901881,7.566368111267204,1.472407579421997,20,10,20,100,400,3
125.10582109132287,99.86277461844698,5.906914325544408,1.4745376110076904,20,10,20,100,400,3
125.35154465926357,98.22524668619235,8.259224177866056,1.4139118194580078,20,10,20,100,400,3
